system:time_start,scf
686275200000.0,0.05978821202649449
686361600000.0,0.05978821202649449
686448000000.0,0.05978821202649449
686534400000.0,0.05978821202649449
686620800000.0,0.05978821202649449
686707200000.0,0.1021803965689763
686793600000.0,0.24151512201946662
686880000000.0,0.14420120076157972
686966400000.0,0.11761298911426026
687052800000.0,0.11688836818915675
687139200000.0,0.1043638521482053
687225600000.0,0.09058602767989843
687312000000.0,0.11872358121448894
687398400000.0,0.1003855708992328
687484800000.0,0.09336207600140284
687571200000.0,0.1003855708992328
687657600000.0,0.09159002337572926
687744000000.0,0.09429781748190415
687830400000.0,0.1232182458490394
687916800000.0,0.2562480778781779
688003200000.0,0.27135964412004326
688089600000.0,0.23808611388166614
688176000000.0,0.1942947398361843
688262400000.0,0.18864841987879385
688348800000.0,0.18864841987879385
688435200000.0,0.18864841987879385
688521600000.0,0.2078655718585373
688608000000.0,0.2222210071451036
688694400000.0,0.19397844985293003
688780800000.0,0.14554765194286315
688867200000.0,0.2817630189463287
688953600000.0,0.24980028903375998
689040000000.0,0.2356299024479295
689126400000.0,0.2379908582897556
689212800000.0,0.1967003474034761
689299200000.0,0.3662639148286063
689385600000.0,0.3888947318481345
689472000000.0,0.3672716971128971
689558400000.0,0.3339590423026268
689644800000.0,0.3362372186496285
689731200000.0,0.34502234293874046
689817600000.0,0.33623244283205356
689904000000.0,0.33732649164190864
689990400000.0,0.33730235440442374
690076800000.0,0.3479344004163225
690163200000.0,0.437583413840205
690249600000.0,0.4462232045012667
690336000000.0,0.429644672855522
690422400000.0,0.41883796735386153
690508800000.0,0.40253253268513967
690595200000.0,0.39916186667355213
690681600000.0,0.39336381748486643
690768000000.0,0.41217025249654
690854400000.0,0.40178056448423133
690940800000.0,0.4009824721982724
691027200000.0,0.3997423616491441
691113600000.0,0.396860735158222
691200000000.0,0.3960981748091149
691286400000.0,0.39484624785784406
691372800000.0,0.39387341851827534
691459200000.0,0.39400319285784663
691545600000.0,0.3906998151165509
691632000000.0,0.3906998151165509
691718400000.0,0.3891526111208719
691804800000.0,0.3891526111208719
691891200000.0,0.4104589267919534
691977600000.0,0.3986591712174059
692064000000.0,0.3947801822993682
692150400000.0,0.39748270917245965
692236800000.0,0.3950435908997296
692323200000.0,0.4124660022658388
692409600000.0,0.4002323899899388
692496000000.0,0.3848264351568216
692582400000.0,0.3848264351568216
692668800000.0,0.3848264351568216
692755200000.0,0.38453013729136903
692841600000.0,0.38230538100052947
692928000000.0,0.38094253085184926
693014400000.0,0.3856008125864021
693100800000.0,0.4438937353015461
693187200000.0,0.44301900412305656
693273600000.0,0.5450059909995874
693360000000.0,0.5999905437104721
693446400000.0,0.5425488156185536
693532800000.0,0.5269549669147038
693619200000.0,0.5293627780045101
693705600000.0,0.5298053777839119
693792000000.0,0.5278558080347795
693878400000.0,0.5230291254428161
693964800000.0,0.5298053777839119
694051200000.0,0.5231008855699947
694137600000.0,0.5231008855699947
694224000000.0,0.5231008855699947
694310400000.0,0.5231008855699947
694396800000.0,0.5231008855699947
694483200000.0,0.5231008855699947
694569600000.0,0.5194985071757953
694656000000.0,0.5231008855699947
694742400000.0,0.5201619357954619
694828800000.0,0.5231008855699947
694915200000.0,0.5402366397398615
695001600000.0,0.5788031306309307
695088000000.0,0.5841709969556322
695174400000.0,0.5784621509570717
695260800000.0,0.5643933100919337
695347200000.0,0.5643933100919337
695433600000.0,0.5643933100919337
695520000000.0,0.5709410536067143
695606400000.0,0.5568796406233762
695692800000.0,0.5568796406233762
695779200000.0,0.5639331822941142
695865600000.0,0.5833176965857533
695952000000.0,0.568002414247861
696038400000.0,0.6796944802539847
696124800000.0,0.6786110408989412
696211200000.0,0.6689559732654767
696297600000.0,0.6504484474444554
696384000000.0,0.6489186148547295
696470400000.0,0.6489186148547295
696556800000.0,0.6126044009309477
696643200000.0,0.6126044009309477
696729600000.0,0.6126044009309477
696816000000.0,0.604649501917281
696902400000.0,0.604649501917281
696988800000.0,0.604649501917281
697075200000.0,0.6035814065158535
697161600000.0,0.613741799085606
697248000000.0,0.632926354589613
697334400000.0,0.5882343523414124
697420800000.0,0.5710354460891975
697507200000.0,0.5628428427558195
697593600000.0,0.5628428427558195
697680000000.0,0.5729785017697857
697766400000.0,0.5628309017025406
697852800000.0,0.5583776705000911
697939200000.0,0.5485651807608902
698025600000.0,0.5839291557686275
698112000000.0,0.5565383961572117
698198400000.0,0.5500132644908431
698284800000.0,0.5658501840787105
698371200000.0,0.5504820407256593
698457600000.0,0.5738962919625464
698544000000.0,0.5485197973580989
698630400000.0,0.5507061734819043
698716800000.0,0.5469435083274853
698803200000.0,0.5476165420335121
698889600000.0,0.5476165420335121
698976000000.0,0.5473130308208276
699062400000.0,0.5409165855925062
699148800000.0,0.5427775666699137
699235200000.0,0.5341017086700394
699321600000.0,0.5295906524906739
699408000000.0,0.5181307514219771
699494400000.0,0.5029190413978373
699580800000.0,0.4932932167624024
699667200000.0,0.4767457673870763
699753600000.0,0.4784461843482665
699840000000.0,0.47992170092273667
699926400000.0,0.47125949379813176
700012800000.0,0.4622078200859356
700099200000.0,0.4539389479445754
700185600000.0,0.4599007096951413
700272000000.0,0.4534490152785086
700358400000.0,0.4353889088390416
700444800000.0,0.41771134012214206
700531200000.0,0.41043235720666643
700617600000.0,0.3951472252147789
700704000000.0,0.376654518973042
700790400000.0,0.3659688106621474
700876800000.0,0.36446957920548584
700963200000.0,0.3588635440381082
701049600000.0,0.36225611941386443
701136000000.0,0.35164040303035726
701222400000.0,0.34684403741423586
701308800000.0,0.3595748157772863
701395200000.0,0.42513592217717067
701481600000.0,0.4063874852644849
701568000000.0,0.36339127579583275
701654400000.0,0.41096143347058495
701740800000.0,0.37064454696080507
701827200000.0,0.37421790525202164
701913600000.0,0.36391205169046426
702000000000.0,0.36856885955059054
702086400000.0,0.5366768653943343
702172800000.0,0.4790848705347031
702259200000.0,0.46013588251220655
702345600000.0,0.4005384497660945
702432000000.0,0.38171958636185227
702518400000.0,0.3752908822630271
702604800000.0,0.36331349693731235
702691200000.0,0.36653345178779784
702777600000.0,0.35373753519990075
702864000000.0,0.35759930638105
702950400000.0,0.34706174421177577
703036800000.0,0.32929229343914274
703123200000.0,0.317114706752051
703209600000.0,0.31355952087588107
703296000000.0,0.3129355645542265
703382400000.0,0.4464262964577732
703468800000.0,0.39134871355174344
703555200000.0,0.3406859061230356
703641600000.0,0.32123036908799796
703728000000.0,0.3105813634749008
703814400000.0,0.29476702001227456
703900800000.0,0.27834622165794565
703987200000.0,0.27115038365007543
704073600000.0,0.27038782330096833
704160000000.0,0.2716484307977414
704246400000.0,0.27046798521078785
704332800000.0,0.26797611283492223
704419200000.0,0.26148020610049294
704505600000.0,0.29446522703194405
704592000000.0,0.26369361281146736
704678400000.0,0.2615883883807824
704764800000.0,0.2615883883807824
704851200000.0,0.2599105556299251
704937600000.0,0.2546862010975128
705024000000.0,0.255594202304888
705110400000.0,0.23352006973799605
705196800000.0,0.21906835929207152
705283200000.0,0.22085539616507283
705369600000.0,0.2160665027773918
705456000000.0,0.21143421333538368
705542400000.0,0.2042676050192556
705628800000.0,0.20259066226332287
705715200000.0,0.19191431710234266
705801600000.0,0.18330332231024013
705888000000.0,0.18429883269770925
705974400000.0,0.17580255527854782
706060800000.0,0.16804234483188624
706147200000.0,0.1645714701317058
706233600000.0,0.1628744070532946
706320000000.0,0.1691504538095178
706406400000.0,0.21260029583677018
706492800000.0,0.17078458577037944
706579200000.0,0.16338582571336396
706665600000.0,0.15857316514148195
706752000000.0,0.14962510905955279
706838400000.0,0.1484804870043775
706924800000.0,0.14638616446296937
707011200000.0,0.13512180483889652
707097600000.0,0.11302606299310879
707184000000.0,0.11302606299310879
707270400000.0,0.11302606299310879
707356800000.0,0.10500771698463192
707443200000.0,0.10500771698463192
707529600000.0,0.1060025680952788
707616000000.0,0.08522273554052122
707702400000.0,0.08522273554052122
707788800000.0,0.10228461545534125
707875200000.0,0.09526112055751125
707961600000.0,0.09526112055751125
708048000000.0,0.08054152715149338
708134400000.0,0.08855987315997024
708220800000.0,0.08054152715149338
708307200000.0,0.08855987315997024
708393600000.0,0.07653127971111753
708480000000.0,0.07653127971111753
708566400000.0,0.06417032287166688
708652800000.0,0.06190094078275748
708739200000.0,0.05979976963327663
708825600000.0,0.05979976963327663
708912000000.0,0.05979976963327663
708998400000.0,0.1378693626808721
709084800000.0,0.09293088970514357
709171200000.0,0.07996166593250961
709257600000.0,0.05740080268120239
709344000000.0,0.0654191486896793
709430400000.0,0.05558964424736321
709516800000.0,0.05394878108291582
709603200000.0,0.052511205679483475
709689600000.0,0.04948560195082949
709776000000.0,0.04948560195082949
709862400000.0,0.04948560195082949
709948800000.0,0.04948560195082949
710035200000.0,0.04948560195082949
710121600000.0,0.04948560195082949
710208000000.0,0.04948560195082949
710294400000.0,0.056684440715403905
710380800000.0,0.04948560195082949
710467200000.0,0.04948560195082949
710553600000.0,0.04948560195082949
710640000000.0,0.04906167269588228
710726400000.0,0.04906167269588228
710812800000.0,0.04948560195082949
710899200000.0,0.04906167269588228
710985600000.0,0.04870402440053893
711072000000.0,0.04870402440053893
711158400000.0,0.04716221790666172
711244800000.0,0.04716221790666172
711331200000.0,0.04716221790666172
711417600000.0,0.04716221790666172
711504000000.0,0.04716221790666172
711590400000.0,0.04716221790666172
711676800000.0,0.04438141391516266
711763200000.0,0.04438141391516266
711849600000.0,0.04438141391516266
711936000000.0,0.04438141391516266
712022400000.0,0.04438141391516266
712108800000.0,0.04438141391516266
712195200000.0,0.04438141391516266
712281600000.0,0.04438141391516266
712368000000.0,0.04438141391516266
712454400000.0,0.04438141391516266
712540800000.0,0.04481883624268927
712627200000.0,0.04481883624268927
712713600000.0,0.04481883624268927
712800000000.0,0.04481883624268927
712886400000.0,0.04481883624268927
712972800000.0,0.04481883624268927
713059200000.0,0.04481883624268927
713145600000.0,0.04481883624268927
713232000000.0,0.04481883624268927
713318400000.0,0.04481883624268927
713404800000.0,0.04481883624268927
713491200000.0,0.04481883624268927
713577600000.0,0.043999328998786794
713664000000.0,0.04481883624268927
713750400000.0,0.04481883624268927
713836800000.0,0.04481883624268927
713923200000.0,0.04481883624268927
714009600000.0,0.04481883624268927
714096000000.0,0.04481883624268927
714182400000.0,0.04481883624268927
714268800000.0,0.04481883624268927
714355200000.0,0.04481883624268927
714441600000.0,0.04481883624268927
714528000000.0,0.04481883624268927
714614400000.0,0.04481883624268927
714700800000.0,0.04481883624268927
714787200000.0,0.04481883624268927
714873600000.0,0.04481883624268927
714960000000.0,0.04481883624268927
715046400000.0,0.04481883624268927
715132800000.0,0.04481883624268927
715219200000.0,0.04481883624268927
715305600000.0,0.06345743589813359
715392000000.0,0.04671829103190983
715478400000.0,0.04481883624268927
715564800000.0,0.04481883624268927
715651200000.0,0.0942294873947827
715737600000.0,0.057873989179666546
715824000000.0,0.04481883624268927
715910400000.0,0.04481883624268927
715996800000.0,0.04481883624268927
716083200000.0,0.04481883624268927
716169600000.0,0.04481883624268927
716256000000.0,0.04481883624268927
716342400000.0,0.04481883624268927
716428800000.0,0.04481883624268927
716515200000.0,0.04481883624268927
716601600000.0,0.04481883624268927
716688000000.0,0.04481883624268927
716774400000.0,0.04481883624268927
716860800000.0,0.04481883624268927
716947200000.0,0.04481883624268927
717033600000.0,0.04481883624268927
717120000000.0,0.04481883624268927
717206400000.0,0.057285851824699155
717292800000.0,0.04481883624268927
717379200000.0,0.04481883624268927
717465600000.0,0.04481883624268927
717552000000.0,0.04481883624268927
717638400000.0,0.04980573671893984
717724800000.0,0.04980573671893984
717811200000.0,0.06161577689521933
717897600000.0,0.05062524396284231
717984000000.0,0.04481883624268927
718070400000.0,0.06168766681571506
718156800000.0,0.11008990699483577
718243200000.0,0.06185438059676857
718329600000.0,0.08019723001933705
718416000000.0,0.06507285479274534
718502400000.0,0.06507285479274534
718588800000.0,0.06589236203664782
718675200000.0,0.06589236203664782
718761600000.0,0.06185438059676857
718848000000.0,0.06379085233665331
718934400000.0,0.061798470887333194
719020800000.0,0.06267388784067109
719107200000.0,0.061798470887333194
719193600000.0,0.07655432591587927
719280000000.0,0.21636260129977725
719366400000.0,0.3032933705339494
719452800000.0,0.2616091869416575
719539200000.0,0.34474175458916634
719625600000.0,0.34993178507835937
719712000000.0,0.4292171697780749
719798400000.0,0.3507229530088036
719884800000.0,0.3589780145736181
719971200000.0,0.4107603304688655
720057600000.0,0.33806480613681283
720144000000.0,0.3787069246144005
720230400000.0,0.3291938894042393
720316800000.0,0.32977433382330856
720403200000.0,0.3290453737726894
720489600000.0,0.31011434465632404
720576000000.0,0.3234497205607248
720662400000.0,0.31011434465632404
720748800000.0,0.31011434465632404
720835200000.0,0.31011434465632404
720921600000.0,0.3089420381764249
721008000000.0,0.3066513620745906
721094400000.0,0.2938000105920247
721180800000.0,0.2917979506557176
721267200000.0,0.2917979506557176
721353600000.0,0.2917979506557176
721440000000.0,0.2917979506557176
721526400000.0,0.3232605526673149
721612800000.0,0.33403167543578305
721699200000.0,0.49172430501625086
721785600000.0,0.4526989326617485
721872000000.0,0.38908807591426053
721958400000.0,0.4563394549294551
722044800000.0,0.5053770300170118
722131200000.0,0.5407080607705615
722217600000.0,0.43275711017670654
722304000000.0,0.43686342563685376
722390400000.0,0.40982741340262085
722476800000.0,0.40834127643894863
722563200000.0,0.396418288955244
722649600000.0,0.39531112934618856
722736000000.0,0.39396607616116835
722822400000.0,0.39202694200997695
722908800000.0,0.37625067054408906
722995200000.0,0.37625067054408906
723081600000.0,0.37625067054408906
723168000000.0,0.3721930726830818
723254400000.0,0.3721930726830818
723340800000.0,0.36896665457949224
723427200000.0,0.41491408938239965
723513600000.0,0.48670570354651704
723600000000.0,0.4413043022196048
723686400000.0,0.487353452454992
723772800000.0,0.5031848647860181
723859200000.0,0.47484345205366696
723945600000.0,0.4750775058608755
724032000000.0,0.47770327756803865
724118400000.0,0.4746211689951201
724204800000.0,0.5067998905534008
724291200000.0,0.4879345825119538
724377600000.0,0.5038320871905119
724464000000.0,0.5058766860165742
724550400000.0,0.4869810956434878
724636800000.0,0.4869810956434878
724723200000.0,0.4768890343093173
724809600000.0,0.4755677123939649
724896000000.0,0.48297622533221046
724982400000.0,0.4791263929761199
725068800000.0,0.47402258405500186
725155200000.0,0.48424651578781125
725241600000.0,0.4734872245347829
725328000000.0,0.4821434759043712
725414400000.0,0.4743801273152528
725500800000.0,0.4823930847249599
725587200000.0,0.4729141158559696
725673600000.0,0.470002938709073
725760000000.0,0.47218948226600094
725846400000.0,0.4715164485599741
725932800000.0,0.4715164485599741
726019200000.0,0.5311981600704337
