system:time_start,scf
686275200000.0,0.05500260526132611
686361600000.0,0.05500260526132611
686448000000.0,0.06221850376834254
686534400000.0,0.049410293215219184
686620800000.0,0.05745527218611541
686707200000.0,0.04617913472839999
686793600000.0,0.07731668119897055
686880000000.0,0.07225264609745059
686966400000.0,0.08590198026622597
687052800000.0,0.08198018993800392
687139200000.0,0.07620519081504888
687225600000.0,0.08551524669659122
687312000000.0,0.09271306652864665
687398400000.0,0.07236728203757074
687484800000.0,0.08870979355656086
687571200000.0,0.08299576273204072
687657600000.0,0.097119791549948
687744000000.0,0.08762225897172618
687830400000.0,0.23974492117221102
687916800000.0,0.30501204743146165
688003200000.0,0.30365762991191164
688089600000.0,0.3179864023672402
688176000000.0,0.23935235968009128
688262400000.0,0.21147308956280486
688348800000.0,0.20990395364589484
688435200000.0,0.2029487734120375
688521600000.0,0.2105200231117034
688608000000.0,0.22525647499834503
688694400000.0,0.21623405393622352
688780800000.0,0.20388295147347274
688867200000.0,0.23705551760746807
688953600000.0,0.22376487982012946
689040000000.0,0.2177890554266683
689126400000.0,0.22883760384426977
689212800000.0,0.22641740509152858
689299200000.0,0.3492393549024893
689385600000.0,0.3644989348772144
689472000000.0,0.4172572428220162
689558400000.0,0.33224970273946
689644800000.0,0.3259670561799257
689731200000.0,0.4358622027431642
689817600000.0,0.38827612290194546
689904000000.0,0.35384033171318546
689990400000.0,0.35337564032505914
690076800000.0,0.41733710744028035
690163200000.0,0.4893957270407569
690249600000.0,0.502761538100684
690336000000.0,0.5909113089369685
690422400000.0,0.5268545951301381
690508800000.0,0.5004675703115987
690595200000.0,0.5227485949487
690681600000.0,0.5234516672810176
690768000000.0,0.5573192034346013
690854400000.0,0.5304537191339324
690940800000.0,0.5395482521087176
691027200000.0,0.5264871546502815
691113600000.0,0.503767152995446
691200000000.0,0.48168374731548647
691286400000.0,0.4799055967105943
691372800000.0,0.4812157564505215
691459200000.0,0.4796045794192566
691545600000.0,0.4800018709391295
691632000000.0,0.47841691839854694
691718400000.0,0.4825453067861279
691804800000.0,0.48884005433934113
691891200000.0,0.4922686444053294
691977600000.0,0.5272592579108218
692064000000.0,0.5367527332040841
692150400000.0,0.5423844577260648
692236800000.0,0.5608622392294459
692323200000.0,0.5968657950592663
692409600000.0,0.6061095090885652
692496000000.0,0.6061095090885652
692582400000.0,0.6005095428133852
692668800000.0,0.5992746309501222
692755200000.0,0.5904879806269935
692841600000.0,0.6007934692610802
692928000000.0,0.5931243717369907
693014400000.0,0.5732790628214088
693100800000.0,0.6163922604109496
693187200000.0,0.5849118787879024
693273600000.0,0.6803960127129092
693360000000.0,0.6437024841940937
693446400000.0,0.5841860739081328
693532800000.0,0.5462938264567034
693619200000.0,0.5503602083924872
693705600000.0,0.5845220575690866
693792000000.0,0.5740827146515144
693878400000.0,0.5844467358236345
693964800000.0,0.5771860684283557
694051200000.0,0.5838577491700665
694137600000.0,0.5838577491700665
694224000000.0,0.5834198244170297
694310400000.0,0.5857169217447055
694396800000.0,0.5791506691902886
694483200000.0,0.5562165342976072
694569600000.0,0.5571896156520251
694656000000.0,0.5480769938503417
694742400000.0,0.5424219706651733
694828800000.0,0.5424219706651733
694915200000.0,0.5424219706651733
695001600000.0,0.6688569473853686
695088000000.0,0.6677023142991317
695174400000.0,0.6695236081571737
695260800000.0,0.6653819596495276
695347200000.0,0.6507451911288809
695433600000.0,0.6485942349200299
695520000000.0,0.6485942349200299
695606400000.0,0.6373175250758107
695692800000.0,0.6270829203012868
695779200000.0,0.623160560246723
695865600000.0,0.6690924054038685
695952000000.0,0.7615755370028895
696038400000.0,0.7578778388041143
696124800000.0,0.7975093165351723
696211200000.0,0.8029408375570052
696297600000.0,0.766256502133633
696384000000.0,0.7543967644148838
696470400000.0,0.7471842274595233
696556800000.0,0.7486820973677035
696643200000.0,0.7486820973677035
