system:time_start,scf
686275200000.0,0.028702922180533354
686361600000.0,0.029140359501039867
686448000000.0,0.02861408939828544
686534400000.0,0.022240811310794296
686620800000.0,0.022240811310794296
686707200000.0,0.022240811310794296
686793600000.0,0.026731399816314536
686880000000.0,0.026731399816314536
686966400000.0,0.024858868255291076
687052800000.0,0.024858868255291076
687139200000.0,0.024858868255291076
687225600000.0,0.029070806842905906
687312000000.0,0.045266379525224096
687398400000.0,0.03606304816556114
687484800000.0,0.04147534264209952
687571200000.0,0.04147534264209952
687657600000.0,0.035344429228103255
687744000000.0,0.056458400300352214
687830400000.0,0.18353979401924056
687916800000.0,0.43862911767452156
688003200000.0,0.3876095529454246
688089600000.0,0.45680697143543736
688176000000.0,0.33566296634538234
688262400000.0,0.34874405385042434
688348800000.0,0.28198501558487954
688435200000.0,0.2796353149608147
688521600000.0,0.2605122342965125
688608000000.0,0.2532855550255957
688694400000.0,0.25334252503188676
688780800000.0,0.239218214008228
688867200000.0,0.24224726850760972
688953600000.0,0.2717017639598552
689040000000.0,0.2483662265589636
689126400000.0,0.2537334640909541
689212800000.0,0.24740596879222548
689299200000.0,0.49571723329126477
689385600000.0,0.4767374170868959
689472000000.0,0.6056785376144032
689558400000.0,0.5735046881775298
689644800000.0,0.5077105659973628
689731200000.0,0.6043793635012144
689817600000.0,0.6405734705551194
689904000000.0,0.5742965753537382
689990400000.0,0.5510964663146509
690076800000.0,0.6004603076686075
690163200000.0,0.6540724799960669
690249600000.0,0.6672599900431945
690336000000.0,0.7055064632148136
690422400000.0,0.6750666702314295
690508800000.0,0.6710408303537553
690595200000.0,0.7473983320525566
690681600000.0,0.6679899394993339
690768000000.0,0.7419007530123269
690854400000.0,0.8322505263033827
690940800000.0,0.7964278082112286
691027200000.0,0.7883062730070998
691113600000.0,0.6822208287388728
691200000000.0,0.6863086701707563
691286400000.0,0.6863086701707563
691372800000.0,0.6854954007940813
691459200000.0,0.6863086701707563
691545600000.0,0.6854954007940813
691632000000.0,0.6849269110136983
691718400000.0,0.6841136416370234
691804800000.0,0.6849269110136983
691891200000.0,0.6973177286770759
691977600000.0,0.7521341381794873
692064000000.0,0.7703768933817072
692150400000.0,0.8371741819777723
692236800000.0,0.9190772093488289
692323200000.0,0.920373758811895
692409600000.0,0.920373758811895
692496000000.0,0.920373758811895
692582400000.0,0.920373758811895
692668800000.0,0.9126943933646717
692755200000.0,0.9185306768417564
692841600000.0,0.9094424403856634
692928000000.0,0.9094424403856634
693014400000.0,0.9059984328738869
693100800000.0,0.918410813259029
693187200000.0,0.9051501963547647
693273600000.0,0.9186240483120982
693360000000.0,0.885224031776012
693446400000.0,0.915217631660852
693532800000.0,0.9113741450051966
693619200000.0,0.907399864746316
693705600000.0,0.9081617289788305
693792000000.0,0.8961301988922135
693878400000.0,0.8717671766129921
693964800000.0,0.8717671766129921
694051200000.0,0.8717671766129921
694137600000.0,0.872387936544902
694224000000.0,0.872387936544902
694310400000.0,0.872387936544902
694396800000.0,0.872387936544902
694483200000.0,0.8714583499786495
694569600000.0,0.8941430569242242
694656000000.0,0.8714583499786495
694742400000.0,0.8776559162620029
694828800000.0,0.8966274943437345
694915200000.0,0.8904168469752739
695001600000.0,0.8745696269485389
695088000000.0,0.8555980488668073
695174400000.0,0.8760161968107067
695260800000.0,0.8760161968107067
695347200000.0,0.8760161968107067
695433600000.0,0.8736365769149993
695520000000.0,0.8662339696504512
695606400000.0,0.8662339696504512
695692800000.0,0.8662339696504512
695779200000.0,0.8668737464386493
695865600000.0,0.8833609311409797
695952000000.0,0.899975462519993
